지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
146,2018-07-06 15:00,22.6,0,1.5,360,99,27.1,22.4,998.3,1005.3,0,.59,,,10,7,ScAs,10,1992,,01,26.2,,,,
146,2018-07-06 16:00,23.6,0,1.2,70,96,27.9,22.9,998.4,1005.4,0,.51,,,10,8,StNs,5,2000,,01,27.1,,,,
146,2018-07-06 17:00,23.5,0,1.5,50,93,26.8,22.2,998.9,1005.9,0,.7,,,10,6,ScAs,10,2000,,01,27.3,,,,
146,2018-07-06 18:00,23,0,1.9,110,95,26.6,22.1,998.9,1005.9,.2,.68,,,10,3,ScAs,9,2000,,01,26.6,,,,
146,2018-07-06 19:00,23.1,,1.4,110,91,25.6,21.5,999.2,1006.2,0,.18,,,,6,,21,2000,,,24.8,,,,
146,2018-07-06 20:00,23,,.8,110,89,24.9,21,1000.1,1007.1,0,.03,,,,6,,19,2000,,,24.1,,,,
146,2018-07-06 21:00,22.6,,.9,140,89,24.3,20.6,999.9,1006.9,,,,,9,9,Sc,10,2000,,,23.6,,,,
146,2018-07-06 22:00,22.7,,.9,110,83,22.8,19.6,1000.6,1007.6,,,,,,7,,46,1938,,,23,,,,
146,2018-07-06 23:00,22.2,,.2,0,92,24.6,20.8,1000.9,1007.9,,,,,,10,,47,1100,,,23,,,,
146,2018-07-07 00:00,21.1,,.2,0,99,24.7,20.9,1001,1008.1,,,,,8,8,Sc,10,2000,,,22.7,,,,
146,2018-07-07 01:00,21,,.4,0,97,24,20.4,1000.7,1007.8,,,,,,9,,49,2000,,,22.1,,,,
146,2018-07-07 02:00,20.5,,1.4,320,95,22.8,19.6,1000.8,1007.9,,,,,,2,,,2000,,,21.4,,,,
146,2018-07-07 03:00,20.1,,1.1,340,91,21.3,18.5,1000.9,1008,,,,,4,4,Ac,45,2000,,,20.9,,,,
146,2018-07-07 04:00,19.7,,1.2,320,93,21.3,18.5,1001.5,1008.6,,,,,3,3,Ac,40,2000,,,20.9,,,,
146,2018-07-07 05:00,18.8,,.2,0,99,21.4,18.6,1001.3,1008.4,,,,,4,4,Ac,32,1852,,,20.8,,,,
146,2018-07-07 06:00,19,,.2,0,99,21.7,18.8,1001.6,1008.7,.3,.05,,,0,0,,,1520,,,20.7,,,,
146,2018-07-07 07:00,21.4,,.2,0,81,20.5,17.9,1002,1009.1,1,.52,,,0,0,,,1884,,,22.6,,,,
146,2018-07-07 08:00,23.3,,.7,110,74,21,18.3,1002.3,1009.3,1,1.23,,,0,0,,,2000,,,29.4,,,,
146,2018-07-07 09:00,24.2,,2.1,50,72,21.7,18.8,1001.8,1008.8,1,1.98,,,0,0,,,2000,,,33.7,,,,
146,2018-07-07 10:00,25.9,,1.8,70,64,21.3,18.5,1001.7,1008.7,1,2.65,,,1,0,Ci,,2000,,,36.9,,,,
146,2018-07-07 11:00,27.2,,1.8,70,65,23.4,20,1001.7,1008.6,1,3.17,,,2,0,Ci,,2000,,,39,,,,
146,2018-07-07 12:00,27.8,,1.9,20,62,23.1,19.8,1001.8,1008.7,1,3.52,,,2,1,ScCi,10,2000,,,40.8,,,,
146,2018-07-07 13:00,27.4,,1.6,70,67,24.4,20.7,1001.2,1008.1,.8,2.76,,,6,5,ScCi,14,2000,,,34.2,,,,
146,2018-07-07 14:00,28.4,,1.1,50,65,25,21.1,1001,1007.9,.2,1.48,,,7,5,ScCi,14,2000,,,33.3,,,,
146,2018-07-07 15:00,28.4,,1.8,230,62,24,20.4,1000.4,1007.3,.2,1.52,,,7,5,ScCi,14,2000,,,34.4,,,,
146,2018-07-07 16:00,28.1,,2.1,290,67,25.3,21.3,1000.4,1007.3,.2,1.29,,,8,5,ScCi,10,2000,,,31.4,,,,
146,2018-07-07 17:00,27.5,,2.4,270,70,25.6,21.5,1000.6,1007.5,0,.6,,,8,5,ScCi,13,2000,,,29.1,,,,
146,2018-07-07 18:00,27.4,,2.4,250,71,25.8,21.6,1000.5,1007.4,.2,.71,,,9,8,ScCi,14,2000,,,27.9,,,,
146,2018-07-07 19:00,26.4,,1.2,320,75,25.8,21.6,1000.8,1007.7,0,.14,,,,10,,12,2000,,,26.5,,,,
146,2018-07-07 20:00,26,,1.7,110,72,24.1,20.5,1001.5,1008.5,0,.03,,,,5,,13,1856,,,25.2,,,,
146,2018-07-07 21:00,25,,2.6,140,76,24,20.4,1002.3,1009.3,,,,,7,7,Sc,12,1934,,,24.3,,,,
146,2018-07-07 22:00,23.9,,1.7,140,78,23.1,19.8,1003,1010,,,,,,1,,13,2000,,,23.3,,,,
146,2018-07-07 23:00,23.6,,1.7,110,78,22.7,19.5,1003.4,1010.4,,,,,,7,,13,2000,,,23.2,,,,
146,2018-07-08 00:00,23.5,,.8,140,79,22.8,19.6,1003.6,1010.6,,,,,7,7,Sc,10,2000,,,23.6,,,,
146,2018-07-08 01:00,22.8,,1.1,140,82,22.7,19.5,1003.2,1010.2,,,,,,5,,13,2000,,,23.4,,,,
146,2018-07-08 02:00,22.4,,.8,20,85,22.9,19.7,1003.2,1010.2,,,,,,10,,18,1688,,,23.2,,,,
146,2018-07-08 03:00,22.1,,.8,20,87,23.1,19.8,1003.3,1010.4,,,,,6,6,Sc,10,1696,,,23.2,,,,
146,2018-07-08 04:00,21.8,,.7,50,88,22.9,19.7,1003.5,1010.6,,,,,7,7,Sc,10,2000,,,23.1,,,,
146,2018-07-08 05:00,21.4,,.8,50,91,23.1,19.8,1003.6,1010.7,,,,,8,8,Sc,10,1830,,,22.9,,,,
146,2018-07-08 06:00,21.6,,.3,0,89,22.9,19.7,1003.7,1010.8,0,.02,,,8,8,Sc,11,2000,,,23.1,,,,
146,2018-07-08 07:00,20.9,,1.3,20,89,22,19,1004,1011.1,0,.21,,,9,9,Sc,10,2000,,,23.9,,,,
146,2018-07-08 08:00,21.4,,1.5,20,86,21.8,18.9,1004.1,1011.2,0,.54,,,9,9,Sc,18,2000,,,25.3,,,,
146,2018-07-08 09:00,23.6,,1.2,140,75,21.8,18.9,1004.3,1011.3,0,.98,,,8,8,Sc,18,2000,,,28.8,,,,
146,2018-07-08 10:00,24.6,,.9,110,72,22.2,19.2,1004.5,1011.5,0,1.63,,,8,8,Sc,18,2000,,,31.2,,,,
146,2018-07-08 11:00,25,,2.2,50,75,23.7,20.2,1004.6,1011.6,0,1.96,,,7,7,Sc,19,2000,,,33.8,,,,
146,2018-07-08 12:00,25.1,,1.9,20,74,23.5,20.1,1004.5,1011.5,0,2.41,,,8,8,Sc,19,2000,,,34.8,,,,
146,2018-07-08 13:00,25.8,,1.6,20,74,24.6,20.8,1004.3,1011.3,0,1.7,,,9,9,Sc,18,2000,,,33,,,,
146,2018-07-08 14:00,26.2,,1.7,20,72,24.4,20.7,1004,1011,0,1.89,,,9,9,Sc,19,2000,,,34.3,,,,
146,2018-07-08 15:00,27.4,,.9,200,65,23.7,20.2,1003.7,1010.6,.8,2.97,,,7,7,Sc,13,2000,,,37.7,,,,
146,2018-07-08 16:00,27.1,,.6,110,71,25.3,21.3,1003.3,1010.2,.3,1.48,,,7,7,Sc,12,2000,,,31.4,,,,
146,2018-07-08 17:00,26.6,,1.2,360,76,26.4,22,1003.4,1010.4,0,.67,,,9,9,Sc,11,2000,,,29.9,,,,
146,2018-07-08 18:00,26.1,,1.1,360,79,26.6,22.1,1003.7,1010.7,0,.12,,,9,9,Sc,11,2000,,,27.3,,,,
146,2018-07-08 19:00,25.3,,1.5,20,84,26.9,22.3,1004.3,1011.3,0,.03,,,,9,,10,2000,,,26.3,,,,
146,2018-07-08 20:00,25.7,,1.9,140,79,26,21.7,1004.7,1011.7,0,0,,,,10,,10,2000,,,25.4,,,,
146,2018-07-08 21:00,25.1,,1.9,110,78,24.7,20.9,1005.4,1012.4,,,,,9,9,Sc,11,2000,,,24.7,,,,
146,2018-07-08 22:00,24.5,,1.3,110,80,24.6,20.8,1005.7,1012.7,,,,,,10,,18,2000,,,24.2,,,,
146,2018-07-08 23:00,23.9,,2.1,110,82,24.3,20.6,1005.6,1012.6,,,,,,4,,18,2000,,,23.2,,,,
146,2018-07-09 00:00,23.5,,1.6,110,82,23.7,20.2,1005.6,1012.6,,,,,8,8,Ac,40,2000,,,23,,,,
146,2018-07-09 01:00,22.6,,2.3,140,87,23.8,20.3,1005.6,1012.7,,,,,,6,,57,2000,,,22.3,,,,
146,2018-07-09 02:00,23,,1,140,83,23.2,19.9,1006.1,1013.1,,,,,,5,,16,2000,,,23,,,,
146,2018-07-09 03:00,22.3,,1.4,140,87,23.4,20,1006.1,1013.2,,,,,8,8,Ac,40,1925,,,22.7,,,,
146,2018-07-09 04:00,22.3,0,1.2,110,88,23.7,20.2,1006,1013.1,,,,,10,8,StNs,8,2000,,01,22.7,,,,
146,2018-07-09 05:00,21.9,0,.1,0,91,23.8,20.3,1006.2,1013.3,,,,,10,8,ScAs,10,2000,,01,23.1,,,,
146,2018-07-09 06:00,22.1,0,.1,0,90,23.8,20.3,1006.5,1013.6,0,0,,,10,6,StNs,11,2000,,01,23.2,,,,
146,2018-07-09 07:00,21.3,0,1.3,360,99,25,21.1,1007,1014.1,0,.02,,,10,8,StNs,6,2000,,01,23.3,,,,
146,2018-07-09 08:00,21.4,0,.3,0,99,25.2,21.2,1007.5,1014.6,0,.07,,,10,8,StNs,9,2000,,01,23.5,,,,
146,2018-07-09 09:00,21.2,1.3,.4,0,99,24.9,21,1007.5,1014.6,0,.12,,,10,8,StNs,9,495,,1901,23.4,,,,
146,2018-07-09 10:00,21,5.1,0,0,99,24.6,20.8,1007.8,1014.9,0,.32,,,10,8,StNs,8,547,,1901,24.6,,,,
146,2018-07-09 11:00,21.1,.3,1.4,20,99,24.7,20.9,1007.6,1014.7,0,.41,,,10,8,ScAs,8,2000,,1901,24.9,,,,
146,2018-07-09 12:00,21.9,,.5,20,99,26,21.7,1007.4,1014.5,0,.32,,,10,5,ScAs,12,2000,,,25,,,,
146,2018-07-09 13:00,21.9,,.9,320,99,26,21.7,1007.4,1014.5,0,.28,,,10,7,ScAs,9,2000,,,25.1,,,,
146,2018-07-09 14:00,21.6,1.1,.7,340,99,25.5,21.4,1007.6,1014.7,0,.2,,,10,9,StNs,7,995,,1901,24.7,,,,
146,2018-07-09 15:00,22,4.7,1,50,99,26.1,21.8,1007.2,1014.3,0,.42,,,10,7,StNs,7,510,,1901,25.7,,,,
146,2018-07-09 16:00,23.7,.1,2.2,110,99,28.9,23.5,1006.6,1013.6,0,1.05,,,10,5,ScAs,11,2000,,1901,28.3,,,,
146,2018-07-09 17:00,23.9,,2.8,110,97,28.6,23.3,1006.2,1013.2,0,.93,,,10,7,ScAs,8,2000,,,27.6,,,,
146,2018-07-09 18:00,24.1,,2.8,140,97,28.9,23.5,1006,1013,0,.45,,,10,8,ScAs,9,2000,,,26,,,,
146,2018-07-09 19:00,24.4,,1.8,110,94,28.6,23.3,1006.4,1013.4,0,.3,,,,6,,37,2000,,,25.3,,,,
146,2018-07-09 20:00,24.6,,.6,140,93,28.6,23.3,1006.8,1013.8,0,.06,,,,2,,7,1651,,,24.5,,,,
146,2018-07-09 21:00,24.4,,1.4,140,95,28.9,23.5,1007.4,1014.4,,,,,10,7,ScAs,6,1759,,,24.5,,,,
146,2018-07-09 22:00,24.4,,2.7,140,96,29.3,23.7,1008.1,1015.1,,,,,,3,,7,1544,,,24.1,,,,
146,2018-07-09 23:00,24.2,,2.3,140,96,28.9,23.5,1008.1,1015.1,,,,,,2,,14,2000,,,23.8,,,,
146,2018-07-10 00:00,24.3,,2.2,110,93,28.1,23,1007.6,1014.6,,,,,10,8,ScAs,14,1856,,,23.8,,,,
146,2018-07-10 01:00,23.9,,2.1,140,95,28.1,23,1007.3,1014.3,,,,,,1,,19,2000,,,23.5,,,,
146,2018-07-10 02:00,24.2,,1.9,140,94,28.3,23.1,1006.9,1013.9,,,,,,2,,22,2000,,,23.5,,,,
146,2018-07-10 03:00,24,,2.2,140,95,28.3,23.1,1006.2,1013.2,,,,,5,5,Sc,10,1945,,,22.9,,,,
146,2018-07-10 04:00,24.7,,1,160,92,28.6,23.3,1006.5,1013.5,,,,,5,5,Sc,7,1987,,,22.9,,,,
146,2018-07-10 05:00,24.3,,.6,110,93,28.1,23,1006.5,1013.5,,,,,6,3,ScCi,7,1822,,,23,,,,
146,2018-07-10 06:00,24.4,,1,90,94,28.6,23.3,1006.5,1013.5,0,.04,,,6,0,Ci,,1679,,,23.3,,,,
146,2018-07-10 07:00,25.4,,.9,140,90,29.1,23.6,1006.5,1013.5,.2,.38,,,7,0,Ci,,2000,,,25.2,,,,
146,2018-07-10 08:00,26.6,,.2,0,85,29.5,23.8,1007.2,1014.2,.5,.85,,,8,6,ScCi,12,2000,,,29.3,,,,
146,2018-07-10 09:00,27.1,,1.4,160,86,30.7,24.5,1007.3,1014.3,.9,1.48,,,8,8,Sc,12,2000,,,30.2,,,,
146,2018-07-10 10:00,28.3,,2.7,160,83,31.9,25.1,1008.1,1015,.4,1.63,,,8,8,Sc,12,2000,,,33.4,,,,
146,2018-07-10 11:00,28.1,,2.8,160,82,31.1,24.7,1007.9,1014.8,0,1.01,,,9,9,Sc,10,2000,,,30.3,,,,
146,2018-07-10 12:00,29.3,,2.6,180,79,32.1,25.2,1007.7,1014.6,.1,1.42,,,8,8,Sc,12,2000,,,34.7,,,,
146,2018-07-10 13:00,30,,2.1,180,77,32.6,25.5,1007.5,1014.4,.5,2.86,,,7,7,Sc,12,2000,,,36.6,,,,
146,2018-07-10 14:00,30.3,,3.4,200,76,32.6,25.5,1007,1013.9,.8,2.86,,,8,8,Sc,12,2000,,,37.6,,,,
146,2018-07-10 15:00,30,,3,160,79,33.4,25.9,1006.7,1013.6,.5,2.2,,,8,8,Sc,12,2000,,,35,,,,
146,2018-07-10 16:00,30.2,,3.5,160,77,33,25.7,1006.5,1013.4,.6,2,,,8,8,Sc,12,2000,,,34.7,,,,
146,2018-07-10 17:00,30.2,,2.4,180,78,33.4,25.9,1006.6,1013.5,.5,1.35,,,8,8,Sc,12,830,,,32.7,,,,
146,2018-07-10 18:00,29.4,,2.6,140,79,32.2,25.3,1006.5,1013.4,.7,1.16,,,8,3,ScCi,12,2000,,,30.6,,,,
146,2018-07-10 19:00,28.6,,2.6,140,83,32.4,25.4,1006.9,1013.8,.2,.37,,,,0,,9,2000,,,28,,,,
146,2018-07-10 20:00,27.9,,2.5,140,86,32.2,25.3,1007.2,1014.1,0,.05,,,,0,,,2000,,,26.6,,,,
146,2018-07-10 21:00,27.8,,2.9,140,85,31.7,25,1007.7,1014.6,,,,,2,2,Sc,9,1994,,,25.9,,,,
146,2018-07-10 22:00,27.3,,1.7,140,86,31.1,24.7,1008,1015,,,,,,0,,,2000,,,25.7,,,,
146,2018-07-10 23:00,27.5,,.6,140,85,31.1,24.7,1007.8,1014.8,,,,,,2,,,2000,,,25.5,,,,
146,2018-07-11 00:00,27.6,,1.4,110,85,31.3,24.8,1007.4,1014.4,,,,,6,3,ScCi,10,2000,,,25.3,,,,
146,2018-07-11 01:00,27.3,,.1,0,85,30.7,24.5,1007.7,1014.7,,,,,,0,,,2000,,,25.1,,,,
146,2018-07-11 02:00,26.7,,.9,110,89,31.1,24.7,1007.5,1014.5,,,,,,2,,75,1465,,,25,,,,
146,2018-07-11 03:00,25.9,,.8,320,93,30.9,24.6,1007.4,1014.4,,,,,3,3,Sc,10,2000,,,24.9,,,,
146,2018-07-11 04:00,26.2,,1.1,110,92,31.1,24.7,1007.5,1014.5,,,,,6,3,ScCi,10,2000,,,24.8,,,,
146,2018-07-11 05:00,26,,1.7,90,92,30.7,24.5,1007.5,1014.5,,,,,6,6,Ac,44,1941,,,24.7,,,,
146,2018-07-11 06:00,26.1,,.9,110,91,30.7,24.5,1007.8,1014.8,0,0,,,4,3,ScCi,10,2000,,,24.5,,,,
146,2018-07-11 07:00,27.5,,1,110,87,31.9,25.1,1008.1,1015.1,.5,.36,,,5,3,ScCi,10,2000,,,26.6,,,,
146,2018-07-11 08:00,28.1,,.3,0,86,32.6,25.5,1008.4,1015.3,.8,.88,,,5,5,Ac,40,2000,,,29.9,,,,
146,2018-07-11 09:00,29.6,,1.8,180,77,31.9,25.1,1008.5,1015.4,.4,1.15,,,6,3,ScAc,12,2000,,,32.9,,,,
146,2018-07-11 10:00,31.1,,2.6,230,75,33.8,26.1,1008.7,1015.6,.3,1.77,,,7,4,ScAc,12,2000,,,39.9,,,,
146,2018-07-11 11:00,30.8,,2.2,180,74,32.8,25.6,1008.6,1015.5,1,2.9,,,8,5,ScCi,12,2000,,,39.5,,,,
146,2018-07-11 12:00,30.5,,2.4,200,72,31.3,24.8,1008.4,1015.3,.7,2.17,,,8,4,ScAc,12,2000,,,37,,,,
146,2018-07-11 13:00,31.7,,3,180,74,34.4,26.4,1008.2,1015.1,.9,3.52,,,8,4,ScAc,12,2000,,,39.7,,,,
146,2018-07-11 14:00,31.7,,2.6,200,72,33.6,26,1007.6,1014.5,.3,2.03,,,9,9,Sc,11,2000,,,38.1,,,,
146,2018-07-11 15:00,31.8,,2.9,230,73,34.2,26.3,1007.2,1014.1,.4,1.87,,,8,8,Sc,12,2000,,,37.8,,,,
146,2018-07-11 16:00,31.7,,2.1,200,73,34,26.2,1007,1013.9,.4,1.79,,,8,5,ScAc,12,2000,,,35.9,,,,
146,2018-07-11 17:00,31.2,,1.7,200,72,32.6,25.5,1006.8,1013.7,.4,1.42,,,7,5,ScAc,12,2000,,,33.1,,,,
146,2018-07-11 18:00,31.3,,1.4,180,72,32.8,25.6,1006.7,1013.6,.1,.67,,,7,2,ScAc,12,2000,,,32.2,,,,
146,2018-07-11 19:00,31.1,,1.4,200,73,32.8,25.6,1007,1013.9,.5,.49,,,,9,,65,2000,,,29.9,,,,
146,2018-07-11 20:00,29.4,,.9,360,89,36.3,27.3,1007.4,1014.3,.1,.05,,,,8,,65,2000,,,28.3,,,,
146,2018-07-11 21:00,28.9,,1.2,270,92,36.5,27.4,1008,1014.9,,,,,4,3,ScCi,10,2000,,,27.6,,,,
146,2018-07-11 22:00,28.3,,.8,270,96,36.7,27.5,1008.5,1015.4,,,,,,0,,,1707,,,27,,,,
146,2018-07-11 23:00,27.6,,.6,140,93,34.2,26.3,1008.3,1015.3,,,,,,1,,10,2000,,,26.7,,,,
146,2018-07-12 00:00,26.5,,1.5,140,97,33.4,25.9,1007.8,1014.8,,,,,1,0,Ci,,2000,,,26,,,,
146,2018-07-12 01:00,26,,1.9,140,99,33.2,25.8,1007.5,1014.5,,,,,,4,,,2000,,,25.5,,,,
146,2018-07-12 02:00,25.8,,1.4,140,98,32.4,25.4,1007.2,1014.2,,,,,,0,,,2000,,,25.2,,,,
146,2018-07-12 03:00,25.8,,1.6,140,98,32.4,25.4,1006.7,1013.7,,,,,3,0,Ci,,2000,,,25,,,,
146,2018-07-12 04:00,25.8,,.7,140,97,32.1,25.2,1006.9,1013.9,,,,,0,0,,,2000,,,24.7,,,,
146,2018-07-12 05:00,25.1,,1.6,140,99,31.5,24.9,1006.7,1013.7,,,,,2,2,Sc,10,2000,,,24.7,,,,
146,2018-07-12 06:00,24.8,,1.8,140,99,30.9,24.6,1007,1014,0,.01,,,4,2,ScCi,10,1999,,,24.8,,,,
146,2018-07-12 07:00,25.9,,1.3,140,97,32.2,25.3,1007.2,1014.2,0,.26,,,3,0,Ci,,2000,,,26.4,,,,
146,2018-07-12 08:00,27.2,,1.7,140,90,32.4,25.4,1007.3,1014.3,.2,.71,,,4,0,Ci,,2000,,,29.7,,,,
146,2018-07-12 09:00,27.9,,1.5,140,87,32.6,25.5,1007.4,1014.3,1,1.31,,,3,0,Ci,,2000,,,32.5,,,,
146,2018-07-12 10:00,28.8,,1.6,110,83,32.8,25.6,1007.4,1014.3,.8,1.86,,,4,0,Ci,,2000,,,34.5,,,,
146,2018-07-12 11:00,31.1,,.8,360,74,33.4,25.9,1007.5,1014.4,.8,2.39,,,4,0,Ci,,2000,,,43,,,,
146,2018-07-12 12:00,30.5,,2.1,270,71,30.9,24.6,1007.2,1014.1,.8,3,,,4,4,Sc,10,2000,,,43.5,,,,
146,2018-07-12 13:00,31.5,,2.3,250,69,31.9,25.1,1006.5,1013.4,.9,3.41,,,4,4,Sc,10,2000,,,43.2,,,,
146,2018-07-12 14:00,31.5,,1.1,250,67,30.9,24.6,1005.9,1012.8,.9,3.12,,,3,2,ScCi,10,2000,,,38.9,,,,
146,2018-07-12 15:00,31.9,,2.4,270,70,33,25.7,1005.5,1012.4,.9,2.58,,,3,2,ScCi,10,2000,,,41.2,,,,
146,2018-07-12 16:00,30.8,,3.3,270,80,35.4,26.9,1005.3,1012.2,.9,2.29,,,3,2,ScCi,10,2000,,,35.2,,,,
146,2018-07-12 17:00,31.1,,2.5,290,82,36.9,27.6,1004.9,1011.8,.9,2.08,,,4,3,ScCi,10,1997,,,36.7,,,,
146,2018-07-12 18:00,30.2,,2.3,270,84,35.9,27.1,1004.8,1011.7,1,1.33,,,5,2,ScCi,10,2000,,,33.8,,,,
146,2018-07-12 19:00,29.2,,2.4,270,85,34.4,26.4,1005.3,1012.2,.2,.57,,,,4,,9,2000,,,30.9,,,,
146,2018-07-12 20:00,28.3,,2,270,90,34.4,26.4,1005.6,1012.5,0,.13,,,,4,,9,1989,,,28.8,,,,
146,2018-07-12 21:00,27.7,,1.9,270,93,34.4,26.4,1006.1,1013,,,,,8,8,Sc,10,2000,,,28.2,,,,
146,2018-07-12 22:00,27.2,,1.3,230,96,34.4,26.4,1006.5,1013.5,,,,,,8,,8,1997,,,27.8,,,,
146,2018-07-12 23:00,26.8,,.6,250,99,34.8,26.6,1006.4,1013.4,,,,,,10,,9,1913,,,27.3,,,,
146,2018-07-13 00:00,26.6,,.9,320,99,34.4,26.4,1006.4,1013.4,,,,,7,7,Sc,10,1000,,,27.6,,,,
146,2018-07-13 01:00,26.2,,1.6,340,99,33.6,26,1006.4,1013.4,,,,,,8,,3,1129,,19,27.4,,,,
146,2018-07-13 02:00,26.1,,.9,320,99,33.4,25.9,1006.2,1013.2,,,,,,10,,4,1057,,19,27.3,,,,
146,2018-07-13 03:00,25.9,,1.4,340,99,33,25.7,1006,1013,,,,,8,8,Sc,12,802,,19,27.1,,,,
146,2018-07-13 04:00,25.8,,1.2,320,99,32.8,25.6,1006,1013,,,,,9,9,Sc,12,891,,19,26.9,,,,
146,2018-07-13 05:00,25.6,,.4,0,99,32.4,25.4,1006.1,1013.1,,,,,9,9,Sc,10,782,,19,26.2,,,,
146,2018-07-13 06:00,25.6,,.6,360,99,32.4,25.4,1006.2,1013.2,0,.01,,,8,8,Sc,10,799,,19,26.5,,,,
146,2018-07-13 07:00,26.3,,0,0,99,33.8,26.1,1006.4,1013.4,.1,.3,,,8,6,ScCi,10,920,,19,28.2,,,,
146,2018-07-13 08:00,28.1,,.9,200,91,34.4,26.4,1006.5,1013.4,.5,.86,,,8,6,ScCi,10,2000,,19,33.8,,,,
146,2018-07-13 09:00,27.6,,2.4,270,90,33.2,25.8,1006.4,1013.3,.8,1.58,,,7,5,ScCi,10,2000,,,32.5,,,,
146,2018-07-13 10:00,29,,1.4,270,83,33.2,25.8,1006.4,1013.3,.7,2.38,,,7,7,Sc,10,2000,,,39,,,,
146,2018-07-13 11:00,29.9,,1.3,270,74,31.1,24.7,1006.2,1013.1,1,3.03,,,7,7,Sc,10,1865,,,44.3,,,,
146,2018-07-13 12:00,30.3,,2.1,290,73,31.5,24.9,1005.9,1012.8,1,3.12,,,6,6,Sc,10,2000,,,42,,,,
146,2018-07-13 13:00,31.7,,1.3,270,65,30.4,24.3,1005.5,1012.4,1,3.7,,,5,5,Sc,10,2000,,,46.2,,,,
146,2018-07-13 14:00,32,,1.7,270,64,30.4,24.3,1005,1011.8,1,3.5,,,5,5,Sc,10,2000,,,44.6,,,,
146,2018-07-13 15:00,32.3,,1.8,270,72,34.6,26.5,1004.6,1011.4,1,3.33,,,3,3,Sc,10,2000,,,47.2,,,,
146,2018-07-13 16:00,32.4,,2.8,250,73,35.4,26.9,1004.2,1011,1,2.9,,,3,3,Sc,10,2000,,,44.4,,,,
146,2018-07-13 17:00,30.6,,2.5,290,78,34.2,26.3,1003.8,1010.7,1,2.32,,,4,4,Sc,10,2000,,,39.2,,,,
146,2018-07-13 18:00,29.9,,2.8,270,82,34.4,26.4,1003.7,1010.6,1,1.29,,,3,3,Sc,10,2000,,,34,,,,
146,2018-07-13 19:00,29.2,,2.1,270,83,33.6,26,1003.8,1010.7,1,.59,,,,0,,,2000,,,30.9,,,,
146,2018-07-13 20:00,28.3,,2,270,87,33.4,25.9,1004.2,1011.1,.4,.09,,,,0,,,2000,,,28.8,,,,
146,2018-07-13 21:00,27.2,,2.8,270,92,33,25.7,1004.9,1011.8,,,,,2,0,Ci,,2000,,,27.6,,,,
146,2018-07-13 22:00,26.8,,1.5,270,95,33.4,25.9,1005.6,1012.6,,,,,,4,,7,2000,,,27.9,,,,
146,2018-07-13 23:00,26.5,,1.1,270,98,33.8,26.1,1005.5,1012.5,,,,,,10,,7,2000,,,27.8,,,,
146,2018-07-14 00:00,26,,.7,340,99,33.2,25.8,1005.2,1012.2,,,,,4,4,Sc,12,1553,,,26.6,,,,
146,2018-07-14 01:00,25.7,,.5,290,99,32.6,25.5,1004.6,1011.6,,,,,,1,,,1943,,,26.2,,,,
146,2018-07-14 02:00,25.4,,1.1,360,99,32.1,25.2,1004.6,1011.6,,,,,,2,,4,1000,,,25.9,,,,
146,2018-07-14 03:00,25.5,,.2,0,99,32.2,25.3,1004.7,1011.7,,,,,6,6,Ac,42,890,,19,26.6,,,,
146,2018-07-14 04:00,25.5,,1.1,250,99,32.2,25.3,1005.1,1012.1,,,,,9,9,Sc,10,1442,,19,26.7,,,,
146,2018-07-14 05:00,24.7,,1,290,99,30.7,24.5,1005.1,1012.1,,,,,9,9,Sc,10,1007,,,26.4,,,,
146,2018-07-14 06:00,24.9,,.3,0,99,31.1,24.7,1005.3,1012.3,0,0,,,8,8,Sc,10,1000,,,26.5,,,,
146,2018-07-14 07:00,25.2,,.7,320,99,31.7,25,1005.6,1012.6,0,.18,,,8,8,Sc,10,1035,,,27.3,,,,
146,2018-07-14 08:00,26.1,,1.1,320,99,33.4,25.9,1005.6,1012.6,0,.3,,,8,8,Sc,10,1628,,,28.9,,,,
146,2018-07-14 09:00,27.8,,.3,0,88,32.8,25.6,1005.1,1012,.2,.91,,,7,7,Sc,10,1988,,,34.8,,,,
146,2018-07-14 10:00,28.9,,.8,360,85,33.8,26.1,1005,1011.9,.5,2.06,,,7,7,Sc,10,2000,,,37.7,,,,
146,2018-07-14 11:00,29.5,,1.3,320,81,33.2,25.8,1004.8,1011.7,.9,2.8,,,6,6,Sc,8,2000,,,43,,,,
146,2018-07-14 12:00,31,,1.4,230,74,33.2,25.8,1004.4,1011.3,1,3.34,,,4,4,Sc,10,2000,,,47.4,,,,
146,2018-07-14 13:00,31.3,,2.2,250,69,31.5,24.9,1004.5,1011.4,1,3.75,,,4,4,Sc,11,2000,,,50.5,,,,
146,2018-07-14 14:00,31.8,,1.5,270,66,30.9,24.6,1004.4,1011.2,1,3.57,,,3,3,Sc,11,2000,,,51.1,,,,
146,2018-07-14 15:00,32.1,,2.2,270,72,34.4,26.4,1004.1,1010.9,1,3.27,,,4,4,Sc,12,2000,,,50.4,,,,
